GeneID,KEGG,KEGG_Description
Ghir_A01G001430,ko01522,Endocrine resistance
Ghir_A01G001440,ko01522,Endocrine resistance
Ghir_A01G001450,ko01522,Endocrine resistance
Ghir_A01G001460,ko01522,Endocrine resistance
Ghir_A01G001470,ko01522,Endocrine resistance
Ghir_A01G001490,ko01522,Endocrine resistance
Ghir_A01G001510,ko01522,Endocrine resistance
Ghir_A01G001530,ko01522,Endocrine resistance
Ghir_A01G001540,ko01522,Endocrine resistance
Ghir_A01G001560,ko01522,Endocrine resistance
Ghir_A01G001630,ko01522,Endocrine resistance
Ghir_A01G001640,ko01522,Endocrine resistance
Ghir_A01G001650,ko01522,Endocrine resistance
Ghir_A01G001680,ko01522,Endocrine resistance
Ghir_A01G001710,ko01522,Endocrine resistance
Ghir_A01G001730,ko01522,Endocrine resistance
Ghir_A01G001780,ko01522,Endocrine resistance
Ghir_A01G001790,ko01522,Endocrine resistance
Ghir_A01G001810,ko01522,Endocrine resistance
Ghir_A01G001930,ko01522,Endocrine resistance
Ghir_A01G001950,ko01522,Endocrine resistance
Ghir_A01G001970,ko01522,Endocrine resistance
Ghir_A01G001980,ko01522,Endocrine resistance
Ghir_A01G002000,ko01522,Endocrine resistance
Ghir_A01G002030,ko01522,Endocrine resistance
Ghir_A01G002150,ko01522,Endocrine resistance
Ghir_A01G002220,ko01522,Endocrine resistance
Ghir_A01G002250,ko01522,Endocrine resistance
Ghir_A01G002260,ko01522,Endocrine resistance
Ghir_A01G002280,ko01522,Endocrine resistance
Ghir_A01G002300,ko01522,Endocrine resistance
Ghir_A01G002320,ko01522,Endocrine resistance
Ghir_A01G002350,ko01522,Endocrine resistance
Ghir_A01G002360,ko01522,Endocrine resistance
Ghir_A01G002370,ko01522,Endocrine resistance
Ghir_A01G002380,ko01522,Endocrine resistance
Ghir_A01G002390,ko01522,Endocrine resistance
Ghir_A01G002440,ko01522,Endocrine resistance
Ghir_A01G002470,ko01522,Endocrine resistance
Ghir_A01G002560,ko01522,Endocrine resistance
Ghir_A01G002570,ko01522,Endocrine resistance
Ghir_A01G002600,ko01522,Endocrine resistance
Ghir_A01G002640,ko01522,Endocrine resistance
Ghir_A01G002690,ko01522,Endocrine resistance
Ghir_A01G002700,ko01522,Endocrine resistance
Ghir_A01G002710,ko01522,Endocrine resistance
Ghir_A01G002720,ko01522,Endocrine resistance
Ghir_A01G002730,ko01522,Endocrine resistance
Ghir_A01G002740,ko01522,Endocrine resistance
Ghir_A01G002750,ko01522,Endocrine resistance
Ghir_A01G002760,ko01522,Endocrine resistance
Ghir_A01G002780,ko01522,Endocrine resistance
Ghir_A01G002800,ko01522,Endocrine resistance
Ghir_A01G002810,ko01522,Endocrine resistance
Ghir_A01G002820,ko01522,Endocrine resistance
Ghir_A01G002850,ko01522,Endocrine resistance
Ghir_A01G002960,ko01522,Endocrine resistance
Ghir_A01G002980,ko01522,Endocrine resistance
Ghir_A01G003030,ko01522,Endocrine resistance
Ghir_A01G003120,ko01522,Endocrine resistance
Ghir_A01G003150,ko01522,Endocrine resistance
Ghir_A01G003170,ko01522,Endocrine resistance
Ghir_A01G003190,ko01522,Endocrine resistance
Ghir_A01G003210,ko01522,Endocrine resistance
Ghir_A01G003220,ko01522,Endocrine resistance
Ghir_A01G003230,ko01522,Endocrine resistance
Ghir_A01G003340,ko01522,Endocrine resistance
Ghir_A01G003380,ko01522,Endocrine resistance
Ghir_A01G003390,ko01522,Endocrine resistance
Ghir_A01G003420,ko01522,Endocrine resistance
Ghir_A01G003430,ko01522,Endocrine resistance
Ghir_A01G003530,ko01522,Endocrine resistance
Ghir_A01G003680,ko01522,Endocrine resistance
Ghir_A01G003850,ko01522,Endocrine resistance
Ghir_A01G004020,ko01522,Endocrine resistance
Ghir_A01G004050,ko01522,Endocrine resistance
Ghir_A01G004100,ko01522,Endocrine resistance
Ghir_A01G004140,ko01522,Endocrine resistance
Ghir_A01G004160,ko01522,Endocrine resistance
Ghir_A01G004180,ko01522,Endocrine resistance
Ghir_A01G004300,ko01522,Endocrine resistance
Ghir_A01G004340,ko01522,Endocrine resistance
Ghir_A01G004350,ko01522,Endocrine resistance
Ghir_A01G004370,ko01522,Endocrine resistance
Ghir_A01G004400,ko01522,Endocrine resistance
Ghir_A01G004440,ko01522,Endocrine resistance
Ghir_A01G004480,ko01522,Endocrine resistance
Ghir_A01G004530,ko01522,Endocrine resistance
Ghir_A01G004580,ko01522,Endocrine resistance
Ghir_A01G004620,ko01522,Endocrine resistance
Ghir_A01G004650,ko01522,Endocrine resistance
Ghir_A01G004690,ko01522,Endocrine resistance
Ghir_A01G004710,ko01522,Endocrine resistance
Ghir_A01G004720,ko01522,Endocrine resistance
Ghir_A01G004850,ko01522,Endocrine resistance
Ghir_A01G004900,ko01522,Endocrine resistance
Ghir_A01G005010,ko01522,Endocrine resistance
Ghir_A01G005170,ko01522,Endocrine resistance
Ghir_A01G005180,ko01522,Endocrine resistance
Ghir_A01G005230,ko01522,Endocrine resistance
Ghir_A01G005260,ko01522,Endocrine resistance
Ghir_A01G005310,ko01522,Endocrine resistance
Ghir_A01G005320,ko01522,Endocrine resistance
Ghir_A01G005440,ko01522,Endocrine resistance
Ghir_A01G005510,ko01522,Endocrine resistance
Ghir_A01G005560,ko01522,Endocrine resistance
Ghir_A01G005590,ko01522,Endocrine resistance
Ghir_A01G005600,ko01522,Endocrine resistance
Ghir_A01G005630,ko01522,Endocrine resistance
Ghir_A01G005660,ko01522,Endocrine resistance
Ghir_A01G005690,ko01522,Endocrine resistance
Ghir_A01G005720,ko01522,Endocrine resistance
Ghir_A01G005810,ko01522,Endocrine resistance
Ghir_A01G005830,ko01522,Endocrine resistance
Ghir_A01G005850,ko01522,Endocrine resistance
Ghir_A01G006000,ko01522,Endocrine resistance
Ghir_A01G006010,ko01522,Endocrine resistance
Ghir_A01G006020,ko01522,Endocrine resistance
Ghir_A01G006040,ko01522,Endocrine resistance
Ghir_A01G006090,ko01522,Endocrine resistance
Ghir_A01G006110,ko01522,Endocrine resistance
Ghir_A01G006150,ko01522,Endocrine resistance
Ghir_A01G006200,ko01522,Endocrine resistance
Ghir_A01G006340,ko01522,Endocrine resistance
Ghir_A01G006350,ko01522,Endocrine resistance
Ghir_A01G006410,ko01522,Endocrine resistance
Ghir_A01G006470,ko01522,Endocrine resistance
Ghir_A01G006480,ko01522,Endocrine resistance
Ghir_A01G006500,ko01522,Endocrine resistance
Ghir_A01G006590,ko01522,Endocrine resistance
Ghir_A01G006600,ko01522,Endocrine resistance
Ghir_A01G006620,ko01522,Endocrine resistance
Ghir_A01G006650,ko01522,Endocrine resistance
Ghir_A01G006710,ko01522,Endocrine resistance
Ghir_A01G006730,ko01522,Endocrine resistance
Ghir_A01G006740,ko01522,Endocrine resistance
Ghir_A01G006750,ko01522,Endocrine resistance
Ghir_A01G006790,ko01522,Endocrine resistance
Ghir_A01G006810,ko01522,Endocrine resistance
Ghir_A01G006820,ko01522,Endocrine resistance
Ghir_A01G006840,ko01522,Endocrine resistance
Ghir_A01G006920,ko01522,Endocrine resistance
Ghir_A01G006930,ko01522,Endocrine resistance
Ghir_A01G006980,ko01522,Endocrine resistance
Ghir_A01G006990,ko01522,Endocrine resistance
Ghir_A01G007080,ko01522,Endocrine resistance
Ghir_A01G007100,ko01522,Endocrine resistance
Ghir_A01G007130,ko01522,Endocrine resistance
Ghir_A01G007140,ko01522,Endocrine resistance
Ghir_A01G007170,ko01522,Endocrine resistance
Ghir_A01G007190,ko01522,Endocrine resistance
Ghir_A01G007230,ko01522,Endocrine resistance
Ghir_A01G007250,ko01522,Endocrine resistance
Ghir_A01G007320,ko01522,Endocrine resistance
Ghir_A01G007370,ko01522,Endocrine resistance
Ghir_A01G007440,ko01522,Endocrine resistance
Ghir_A01G007460,ko01522,Endocrine resistance
Ghir_A01G007480,ko01522,Endocrine resistance
Ghir_A01G007500,ko01522,Endocrine resistance
Ghir_A01G007520,ko01522,Endocrine resistance
Ghir_A01G007530,ko01522,Endocrine resistance
Ghir_A01G007550,ko01522,Endocrine resistance
Ghir_A01G007560,ko01522,Endocrine resistance
Ghir_A01G007570,ko01522,Endocrine resistance
Ghir_A01G007600,ko01522,Endocrine resistance
Ghir_A01G007640,ko01522,Endocrine resistance
Ghir_A01G007650,ko01522,Endocrine resistance
Ghir_A01G007660,ko01522,Endocrine resistance
Ghir_A01G007710,ko01522,Endocrine resistance
Ghir_A01G007740,ko01522,Endocrine resistance
Ghir_A01G007760,ko01522,Endocrine resistance
Ghir_A01G007820,ko01522,Endocrine resistance
Ghir_A01G007910,ko01522,Endocrine resistance
Ghir_A01G007930,ko01522,Endocrine resistance
Ghir_A01G007940,ko01522,Endocrine resistance
Ghir_A01G007960,ko01522,Endocrine resistance
Ghir_A01G008000,ko01522,Endocrine resistance
Ghir_A01G008010,ko01522,Endocrine resistance
Ghir_A01G008020,ko01522,Endocrine resistance
Ghir_A01G008030,ko01522,Endocrine resistance
Ghir_A01G008050,ko01522,Endocrine resistance
Ghir_A01G008070,ko01522,Endocrine resistance
Ghir_A01G008150,ko01522,Endocrine resistance
Ghir_A01G008160,ko01522,Endocrine resistance
Ghir_A01G008170,ko01522,Endocrine resistance
Ghir_A01G008180,ko01522,Endocrine resistance
Ghir_A01G008250,ko01522,Endocrine resistance
Ghir_A01G008260,ko01522,Endocrine resistance
Ghir_A01G008270,ko01522,Endocrine resistance
Ghir_A01G008290,ko01522,Endocrine resistance
Ghir_A01G008320,ko01522,Endocrine resistance
Ghir_A01G008340,ko01522,Endocrine resistance
Ghir_A01G008350,ko01522,Endocrine resistance
Ghir_A01G008400,ko01522,Endocrine resistance
Ghir_A01G008410,ko01522,Endocrine resistance
Ghir_A01G008440,ko01522,Endocrine resistance
Ghir_A01G008460,ko01522,Endocrine resistance
Ghir_A01G008500,ko01522,Endocrine resistance
Ghir_A01G008510,ko01522,Endocrine resistance
Ghir_A01G008620,ko01522,Endocrine resistance
Ghir_A01G008720,ko01522,Endocrine resistance
Ghir_A01G008810,ko01522,Endocrine resistance
Ghir_A01G008820,ko01522,Endocrine resistance
Ghir_A01G008930,ko01522,Endocrine resistance
Ghir_A01G008950,ko01522,Endocrine resistance
Ghir_A01G008960,ko01522,Endocrine resistance
Ghir_A01G008970,ko01522,Endocrine resistance
Ghir_A01G008980,ko01522,Endocrine resistance
Ghir_A01G008990,ko01522,Endocrine resistance
Ghir_A01G009020,ko01522,Endocrine resistance
Ghir_A01G009040,ko01522,Endocrine resistance
Ghir_A01G009060,ko01522,Endocrine resistance
Ghir_A01G009070,ko01522,Endocrine resistance
Ghir_A01G009100,ko01522,Endocrine resistance
Ghir_A01G009110,ko01522,Endocrine resistance
Ghir_A01G009120,ko01522,Endocrine resistance
Ghir_A01G009150,ko01522,Endocrine resistance
Ghir_A01G009190,ko01522,Endocrine resistance
Ghir_A01G009210,ko01522,Endocrine resistance
Ghir_A01G009220,ko01522,Endocrine resistance
Ghir_A01G009300,ko01522,Endocrine resistance
Ghir_A01G009400,ko01522,Endocrine resistance
Ghir_A01G009410,ko01522,Endocrine resistance
Ghir_A01G009440,ko01522,Endocrine resistance
Ghir_A01G009450,ko01522,Endocrine resistance
Ghir_A01G009460,ko01522,Endocrine resistance
Ghir_A01G009540,ko01522,Endocrine resistance
Ghir_A01G009610,ko01522,Endocrine resistance
Ghir_A01G009630,ko01522,Endocrine resistance
Ghir_A01G009650,ko01522,Endocrine resistance
Ghir_A01G009660,ko01522,Endocrine resistance
Ghir_A01G009700,ko01522,Endocrine resistance
Ghir_A01G009710,ko01522,Endocrine resistance
Ghir_A01G009730,ko01522,Endocrine resistance
Ghir_A01G009740,ko01522,Endocrine resistance
Ghir_A01G009750,ko01522,Endocrine resistance
Ghir_A01G009790,ko01522,Endocrine resistance
Ghir_A01G009820,ko01522,Endocrine resistance
Ghir_A01G009860,ko01522,Endocrine resistance
Ghir_A01G009870,ko01522,Endocrine resistance
Ghir_A01G009920,ko01522,Endocrine resistance
Ghir_A01G009970,ko01522,Endocrine resistance
Ghir_A01G010090,ko01522,Endocrine resistance
Ghir_A01G010120,ko01522,Endocrine resistance
Ghir_A01G010140,ko01522,Endocrine resistance
Ghir_A01G010150,ko01522,Endocrine resistance
Ghir_A01G010180,ko01522,Endocrine resistance
Ghir_A01G010200,ko01522,Endocrine resistance
Ghir_A01G010230,ko01522,Endocrine resistance
Ghir_A01G010240,ko01522,Endocrine resistance
Ghir_A01G010250,ko01522,Endocrine resistance
Ghir_A01G010320,ko01522,Endocrine resistance
Ghir_A01G010340,ko01522,Endocrine resistance
Ghir_A01G010360,ko01522,Endocrine resistance
Ghir_A01G010410,ko01522,Endocrine resistance
Ghir_A01G010450,ko01522,Endocrine resistance
Ghir_A01G010470,ko01522,Endocrine resistance
Ghir_A01G010480,ko01522,Endocrine resistance
Ghir_A01G010490,ko01522,Endocrine resistance
Ghir_A01G010500,ko01522,Endocrine resistance
Ghir_A01G010520,ko01522,Endocrine resistance
Ghir_A01G010720,ko01522,Endocrine resistance
Ghir_A01G010800,ko01522,Endocrine resistance
Ghir_A01G010820,ko01522,Endocrine resistance
Ghir_A01G010950,ko01522,Endocrine resistance
Ghir_A01G010960,ko01522,Endocrine resistance
Ghir_A01G010990,ko01522,Endocrine resistance
Ghir_A01G011010,ko01522,Endocrine resistance
Ghir_A01G011030,ko01522,Endocrine resistance
Ghir_A01G011140,ko01522,Endocrine resistance
Ghir_A01G011150,ko01522,Endocrine resistance
Ghir_A01G011160,ko01522,Endocrine resistance
Ghir_A01G011200,ko01522,Endocrine resistance
Ghir_A01G011210,ko01522,Endocrine resistance
Ghir_A01G011230,ko01522,Endocrine resistance
Ghir_A01G011240,ko01522,Endocrine resistance
Ghir_A01G011290,ko01522,Endocrine resistance
Ghir_A01G011300,ko01522,Endocrine resistance
Ghir_A01G011360,ko01522,Endocrine resistance
Ghir_A01G011370,ko01522,Endocrine resistance
Ghir_A01G011390,ko01522,Endocrine resistance
Ghir_A01G011420,ko01522,Endocrine resistance
Ghir_A01G011510,ko01522,Endocrine resistance
Ghir_A01G011520,ko01522,Endocrine resistance
Ghir_A01G011530,ko01522,Endocrine resistance
Ghir_A01G011560,ko01522,Endocrine resistance
Ghir_A01G011600,ko01522,Endocrine resistance
Ghir_A01G011630,ko01522,Endocrine resistance
Ghir_A01G011640,ko01522,Endocrine resistance
Ghir_A01G011710,ko01522,Endocrine resistance
Ghir_A01G011730,ko01522,Endocrine resistance
Ghir_A01G011750,ko01522,Endocrine resistance
Ghir_A01G011770,ko01522,Endocrine resistance
Ghir_A01G011800,ko01522,Endocrine resistance
Ghir_A01G011810,ko01522,Endocrine resistance
Ghir_A01G011830,ko01522,Endocrine resistance
Ghir_A01G011870,ko01522,Endocrine resistance
Ghir_A01G011880,ko01522,Endocrine resistance
Ghir_A01G011960,ko01522,Endocrine resistance
Ghir_A01G012130,ko01522,Endocrine resistance
Ghir_A01G012140,ko01522,Endocrine resistance
Ghir_A01G012150,ko01522,Endocrine resistance
Ghir_A01G012210,ko01522,Endocrine resistance
Ghir_A01G012220,ko01522,Endocrine resistance
Ghir_A01G012270,ko01522,Endocrine resistance
Ghir_A01G012280,ko01522,Endocrine resistance
Ghir_A01G012290,ko01522,Endocrine resistance
Ghir_A01G012330,ko01522,Endocrine resistance
Ghir_A01G012390,ko01522,Endocrine resistance
Ghir_A01G012400,ko01522,Endocrine resistance
Ghir_A01G012430,ko01522,Endocrine resistance
Ghir_A01G012510,ko01522,Endocrine resistance
Ghir_A01G012520,ko01522,Endocrine resistance
Ghir_A01G012530,ko01522,Endocrine resistance
Ghir_A01G012560,ko01522,Endocrine resistance
Ghir_A01G012580,ko01522,Endocrine resistance
Ghir_A01G012660,ko01522,Endocrine resistance
Ghir_A01G012670,ko01522,Endocrine resistance
Ghir_A01G012700,ko01522,Endocrine resistance
Ghir_A01G012710,ko01522,Endocrine resistance
Ghir_A01G012720,ko01522,Endocrine resistance
Ghir_A01G012740,ko01522,Endocrine resistance
Ghir_A01G012750,ko01522,Endocrine resistance
Ghir_A01G012760,ko01522,Endocrine resistance
Ghir_A01G012770,ko01522,Endocrine resistance
Ghir_A01G012800,ko01522,Endocrine resistance
Ghir_A01G012820,ko01522,Endocrine resistance
Ghir_A01G012850,ko01522,Endocrine resistance
Ghir_A01G012870,ko01522,Endocrine resistance
Ghir_A01G012900,ko01522,Endocrine resistance
Ghir_A01G012910,ko01522,Endocrine resistance
Ghir_A01G013000,ko01522,Endocrine resistance
Ghir_A01G013020,ko01522,Endocrine resistance
Ghir_A01G013090,ko01522,Endocrine resistance
Ghir_A01G013120,ko01522,Endocrine resistance
Ghir_A01G013140,ko01522,Endocrine resistance
Ghir_A01G013160,ko01522,Endocrine resistance
Ghir_A01G013170,ko01522,Endocrine resistance
Ghir_A01G013190,ko01522,Endocrine resistance
Ghir_A01G013210,ko01522,Endocrine resistance
Ghir_A01G013220,ko01522,Endocrine resistance
Ghir_A01G013250,ko01522,Endocrine resistance
Ghir_A01G013270,ko01522,Endocrine resistance
Ghir_A01G013330,ko01522,Endocrine resistance
Ghir_A01G013350,ko01522,Endocrine resistance
Ghir_A01G013410,ko01522,Endocrine resistance
Ghir_A01G013440,ko01522,Endocrine resistance
Ghir_A01G013470,ko01522,Endocrine resistance
Ghir_A01G013510,ko01522,Endocrine resistance
Ghir_A01G013610,ko01522,Endocrine resistance
Ghir_A01G013620,ko01522,Endocrine resistance
Ghir_A01G013640,ko01522,Endocrine resistance
Ghir_A01G013690,ko01522,Endocrine resistance
Ghir_A01G013810,ko01522,Endocrine resistance
Ghir_A01G013890,ko01522,Endocrine resistance
Ghir_A01G013900,ko01522,Endocrine resistance
Ghir_A01G013920,ko01522,Endocrine resistance
Ghir_A01G014100,ko01522,Endocrine resistance
Ghir_A01G014110,ko01522,Endocrine resistance
Ghir_A01G014220,ko01522,Endocrine resistance
Ghir_A01G014240,ko01522,Endocrine resistance
Ghir_A01G014310,ko01522,Endocrine resistance
Ghir_A01G014320,ko01522,Endocrine resistance
Ghir_A01G014370,ko01522,Endocrine resistance
Ghir_A01G014380,ko01522,Endocrine resistance
Ghir_A01G014390,ko01522,Endocrine resistance
Ghir_A01G014400,ko01522,Endocrine resistance
Ghir_A01G014440,ko01522,Endocrine resistance
Ghir_A01G014640,ko01522,Endocrine resistance
Ghir_A01G014680,ko01522,Endocrine resistance
Ghir_A01G014840,ko01522,Endocrine resistance
Ghir_A01G014870,ko01522,Endocrine resistance
Ghir_A01G014900,ko01522,Endocrine resistance
Ghir_A01G014910,ko01522,Endocrine resistance
Ghir_A01G014950,ko01522,Endocrine resistance
Ghir_A01G014960,ko01522,Endocrine resistance
Ghir_A01G015030,ko01522,Endocrine resistance
Ghir_A01G015050,ko01522,Endocrine resistance
Ghir_A01G015090,ko01522,Endocrine resistance
Ghir_A01G015110,ko01522,Endocrine resistance
Ghir_A01G015140,ko01522,Endocrine resistance
Ghir_A01G015160,ko01522,Endocrine resistance
Ghir_A01G015180,ko01522,Endocrine resistance
Ghir_A01G015250,ko01522,Endocrine resistance
Ghir_A01G015290,ko01522,Endocrine resistance
Ghir_A01G015350,ko01522,Endocrine resistance
Ghir_A01G015420,ko01522,Endocrine resistance
Ghir_A01G015430,ko01522,Endocrine resistance
Ghir_A01G015460,ko01522,Endocrine resistance
Ghir_A01G015470,ko01522,Endocrine resistance
Ghir_A01G015510,ko01522,Endocrine resistance
Ghir_A01G015520,ko01522,Endocrine resistance
Ghir_A01G015560,ko01522,Endocrine resistance
Ghir_A01G015600,ko01522,Endocrine resistance
Ghir_A01G015630,ko01522,Endocrine resistance
Ghir_A01G015660,ko01522,Endocrine resistance
Ghir_A01G015670,ko01522,Endocrine resistance
Ghir_A01G015720,ko01522,Endocrine resistance
Ghir_A01G015750,ko01522,Endocrine resistance
Ghir_A01G015760,ko01522,Endocrine resistance
Ghir_A01G015850,ko01522,Endocrine resistance
Ghir_A01G015860,ko01522,Endocrine resistance
Ghir_A01G015950,ko01522,Endocrine resistance
Ghir_A01G015960,ko01522,Endocrine resistance
Ghir_A01G015970,ko01522,Endocrine resistance
Ghir_A01G016010,ko01522,Endocrine resistance
Ghir_A01G016030,ko01522,Endocrine resistance
Ghir_A01G016060,ko01522,Endocrine resistance
Ghir_A01G016070,ko01522,Endocrine resistance
Ghir_A01G016080,ko01522,Endocrine resistance
Ghir_A01G016090,ko01522,Endocrine resistance
Ghir_A01G016120,ko01522,Endocrine resistance
Ghir_A01G016160,ko01522,Endocrine resistance
Ghir_A01G016180,ko01522,Endocrine resistance
Ghir_A01G016190,ko01522,Endocrine resistance
Ghir_A01G016210,ko01522,Endocrine resistance
Ghir_A01G016260,ko01522,Endocrine resistance
Ghir_A01G016300,ko01522,Endocrine resistance
Ghir_A01G016310,ko01522,Endocrine resistance
Ghir_A01G016320,ko01522,Endocrine resistance
Ghir_A01G016360,ko01522,Endocrine resistance
Ghir_A01G016380,ko01522,Endocrine resistance
Ghir_A01G016410,ko01522,Endocrine resistance
Ghir_A01G016420,ko01522,Endocrine resistance
Ghir_A01G016530,ko01522,Endocrine resistance
Ghir_A01G016620,ko01522,Endocrine resistance
Ghir_A01G016700,ko01522,Endocrine resistance
Ghir_A01G016710,ko01522,Endocrine resistance
Ghir_A01G016740,ko01522,Endocrine resistance
Ghir_A01G016800,ko01522,Endocrine resistance
Ghir_A01G016820,ko01522,Endocrine resistance
